taxon,date,group,Length,Width,Colonies,shape,cell sa,cell vol,cell mld,colony shape,colony length,colony width,colony sa,colony vol,colony mld,extra source
Aulacoseira.granulata,8/26/2013,Diatoms,462,5,1,Cylinder,7296.348938,9071.348787,462,,,,,,,
Aulacoseira.granulata,8/26/2013,Diatoms,1158,3,1,Cylinder,10928.03005,8185.419659,1158,,,,,,,
Aulacoseira.granulata,7/5/2004,Diatoms,467.8,3,1,Cylinder,4423.048297,3306.683348,467.8,,,,,,,
Aulacoseira.granulata,9/29/2008,Diatoms,610,5,1,Cylinder,9621.127502,11977.32199,610,,,,,,,
Aulacoseira.granulata,10/10/2011,Diatoms,457.4,5,1,Cylinder,7224.092307,8981.027998,457.4,,,,,,,
Aulacoseira.granulata,10/12/2009,Diatoms,283.3,3,1,Cylinder,2684.176763,2002.529697,283.3,,,,,,,
Aulacoseira.granulata,8/11/2014,Diatoms,300,8,1,Cylinder,7640.353334,15079.64474,300,,,,,,,
Aulacoseira.granulata,8/31/2009,Diatoms,266.7,5,1,Cylinder,4228.583712,5236.642254,266.7,,,,,,,
Aulacoseira.granulata,5/13/2013,Diatoms,217.5,5,1,Cylinder,3455.751919,4270.602513,217.5,,,,,,,
Aulacoseira.granulata,7/19/2010,Diatoms,168.3,8,1,Cylinder,4330.371314,8459.680698,168.3,,,,,,,
Aulacoseira.granulata,3/24/2009,Diatoms,90,3,1,Cylinder,862.3671834,636.1725124,90,,,,,,,
Aulacoseira.granulata,8/11/2008,Diatoms,424.3,5,1,Cylinder,6704.158723,8331.111018,424.3,,,,,,,
Aulacoseira.granulata,2/4/2008,Diatoms,116.9,5,1,Cylinder,1875.530814,2295.326133,116.9,,,,,,,
Aulacoseira.granulata,7/12/2010,Diatoms,162.5,8,1,Cylinder,4184.601415,8168.140899,162.5,,,,,,,
Aulacoseira.granulata,4/11/2011,Diatoms,108.1,5,1,Cylinder,1737.300737,2122.538537,108.1,,,,,,,
Aulacoseira.granulata,8/4/2008,Diatoms,300.8,5,1,Cylinder,4764.225259,5906.194189,300.8,,,,,,,
Aulacoseira.granulata,8/4/2008,Diatoms,244,8,1,Cylinder,6232.919825,12264.77772,244,,,,,,,
Aulacoseira.granulata,6/30/2014,Diatoms,281,5,1,Cylinder,4453.207586,5517.422098,281,,,,,,,
Aulacoseira.granulata,12/5/2016,Diatoms,172,7.6,1,Cylinder,4197.419113,7802.710842,172,,,,,,,
Aulacoseira.granulata,8/20/2007,Diatoms,185,5,1,Cylinder,2945.243113,3632.466506,185,,,,,,,
Aulacoseira.granulata,10/22/2007,Diatoms,155.5,5,1,Cylinder,2481.858196,3053.23536,155.5,,,,,,,
Aulacoseira.granulata,8/23/2004,Diatoms,405,5,1,Cylinder,6400.995032,7952.156404,405,,,,,,,
Aulacoseira.granulata,5/26/2008,Diatoms,130,8,1,Cylinder,3367.787325,6534.512719,130,,,,,,,
Aulacoseira.granulata,8/5/2013,Diatoms,348.9,5.8,1,Cylinder,6410.231314,9218.215102,348.9,,,,,,,
Aulacoseira.granulata,7/12/2010,Diatoms,220,3,1,Cylinder,2087.588318,1555.088364,220,,,,,,,
Aulacoseira.granulata,9/6/2010,Diatoms,231,8,1,Cylinder,5906.194189,11611.32645,231,,,,,,,
Aulacoseira.granulata,11/5/2007,Diatoms,200.5,5,1,Cylinder,3188.716543,3936.808294,200.5,,,,,,,
Aulacoseira.granulata,7/5/2004,Diatoms,542.2,8,1,Cylinder,13727.50326,27253.94459,542.2,,,,,,,
Aulacoseira.granulata,7/28/2008,Diatoms,137.5,8,1,Cylinder,3556.282884,6911.503838,137.5,,,,,,,
Aulacoseira.granulata,2/1/2016,Diatoms,79.9,7.2,1,Cylinder,1888.725503,3253.131759,79.9,,,,,,,
Aulacoseira.granulata,3/30/2009,Diatoms,100,8,1,Cylinder,2613.805088,5026.548246,100,,,,,,,
Aulacoseira.granulata,7/13/2009,Diatoms,164.4,3,1,Cylinder,1563.570664,1162.075123,164.4,,,,,,,
Aulacoseira.granulata,6/6/2006,Diatoms,416.4,5,1,Cylinder,6580.065813,8175.994881,416.4,,,,,,,
Aulacoseira.granulata,7/11/2016,Diatoms,1200,9.5,1,Cylinder,35955.92062,85058.6211,1200,,,,,,,
Aulacoseira.granulata,6/11/2007,Diatoms,438.8,3,1,Cylinder,4149.729736,3101.694427,438.8,,,,,,,
Aulacoseira.granulata,5/9/2005,Diatoms,156.7,5,1,Cylinder,2500.707752,3076.797305,156.7,,,,,,,
Aulacoseira.granulata,1/20/2014,Diatoms,35,10,1,Cylinder,1256.637061,2748.893572,35,,,,,,,
Aulacoseira.granulata,5/25/2010,Diatoms,367.5,8,1,Cylinder,9336.813366,18472.5648,367.5,,,,,,,
Aulacoseira.granulata,6/28/2004,Diatoms,384,5,1,Cylinder,6071.127803,7539.822369,384,,,,,,,
Aulacoseira.granulata,6/2/2014,Diatoms,387.1,5.1,1,Cylinder,6243.020045,7907.758632,387.1,,,,,,,
Aulacoseira.granulata,9/14/2009,Diatoms,185,5,1,Cylinder,2945.243113,3632.466506,185,,,,,,,
Aulacoseira.granulata,7/18/2011,Diatoms,639.1,5,1,Cylinder,10078.22923,12548.69916,639.1,,,,,,,
Aulacoseira.granulata,7/4/2016,Diatoms,435.4,5.7,1,Cylinder,7847.776988,11110.35709,435.4,,,,,,,
Aulacoseira.granulata,5/30/2016,Diatoms,537,7.6,1,Cylinder,12912.19713,24360.78908,537,,,,,,,
Aulacoseira.granulata,6/21/2010,Diatoms,248.8,8,1,Cylinder,6353.556983,12506.05204,248.8,,,,,,,
Aulacoseira.granulata,8/16/2004,Diatoms,608.3,8,1,Cylinder,15388.77745,30576.49298,608.3,,,,,,,
Aulacoseira.granulata,7/1/2013,Diatoms,366.3,5.6,1,Cylinder,6493.546351,9022.00065,366.3,,,,,,,
Aulacoseira.granulata,9/9/2013,Diatoms,420,12.1,1,Cylinder,16195.55416,48295.86094,420,,,,,,,
Aulacoseira.granulata,7/16/2007,Diatoms,256,5,1,Cylinder,4060.508505,5026.548246,256,,,,,,,
Aulacoseira.granulata,9/1/2008,Diatoms,204.3,3,1,Cylinder,1939.619304,1444.111603,204.3,,,,,,,
Aulacoseira.granulata,10/4/2006,Diatoms,75,3,1,Cylinder,720.995514,530.1437603,75,,,,,,,
Aulacoseira.granulata,6/24/2013,Diatoms,355.5,3,1,Cylinder,3364.645732,2512.881424,355.5,,,,,,,
Aulacoseira.granulata,8/3/2015,Diatoms,259.5,5,1,Cylinder,4115.486376,5095.270585,259.5,,,,,,,
Aulacoseira.granulata,9/12/2011,Diatoms,753.6,8,1,Cylinder,19040.56475,37880.06758,753.6,,,,,,,
Aulacoseira.granulata,6/28/2004,Diatoms,302.5,8,1,Cylinder,7703.185187,15205.30844,302.5,,,,,,,
Aulacoseira.granulata,9/14/2009,Diatoms,225.8,8,1,Cylinder,5775.503934,11349.94594,225.8,,,,,,,
Aulacoseira.granulata,9/26/2016,Diatoms,747.1,4.8,1,Cylinder,11302.19373,13519.2031,747.1,,,,,,,
Aulacoseira.granulata,12/17/2012,Diatoms,25,6,1,Cylinder,527.7875658,706.8583471,25,,,,,,,
Aulacoseira.granulata,1/7/2013,Diatoms,73.3,4,1,Cylinder,946.2477073,921.114966,73.3,,,,,,,
Aulacoseira.granulata,4/4/2005,Diatoms,154.2,5,1,Cylinder,2461.437844,3027.70992,154.2,,,,,,,
Aulacoseira.granulata,11/23/2015,Diatoms,260.4,7,1,Cylinder,5803.464109,10021.36641,260.4,,,,,,,
Aulacoseira.granulata,8/8/2016,Diatoms,85,5.3,1,Cylinder,1459.411159,1875.255925,85,,,,,,,
Aulacoseira.granulata,6/22/2009,Diatoms,201.5,5,1,Cylinder,3204.424507,3956.443248,201.5,,,,,,,
Aulacoseira.granulata,6/6/2006,Diatoms,70.6,3,1,Cylinder,679.526491,499.041993,70.6,,,,,,,
Aulacoseira.granulata,12/21/2015,Diatoms,30,7.3,1,Cylinder,771.7165274,1255.616044,30,,,,,,,
Aulacoseira.granulata,7/12/2004,Diatoms,525.5,8,1,Cylinder,13307.78648,26414.51103,525.5,,,,,,,
Aulacoseira.granulata,1/21/2013,Diatoms,90.6,5.5,1,Cylinder,1612.972208,2152.501477,90.6,,,,,,,
Aulacoseira.granulata,8/27/2007,Diatoms,232.3,5,1,Cylinder,3688.229775,4561.199834,232.3,,,,,,,
Aulacoseira.granulata,8/26/2013,Diatoms,784,3,1,Cylinder,7403.163088,5541.769441,784,,,,,,,
Aulacoseira.granulata,9/20/2010,Diatoms,490.8,5,1,Cylinder,7748.73828,9636.835465,490.8,,,,,,,
Aulacoseira.granulata,7/21/2008,Diatoms,438.6,3,1,Cylinder,4147.844781,3100.28071,438.6,,,,,,,
Aulacoseira.granulata,9/12/2005,Diatoms,153.5,3,1,Cylinder,1460.840584,1085.027563,153.5,,,,,,,
Aulacoseira.granulata,10/12/2009,Diatoms,530.8,5,1,Cylinder,8377.056811,10422.23363,530.8,,,,,,,
Aulacoseira.granulata,11/24/2014,Diatoms,50,3,1,Cylinder,485.376065,353.4291735,50,,,,,,,
Aulacoseira.granulata,9/10/2012,Diatoms,85,8,1,Cylinder,2236.813969,4272.566009,85,,,,,,,
Aulacoseira.granulata,7/27/2015,Diatoms,439,7,1,Cylinder,9731.083244,16894.69989,439,,,,,,,
Aulacoseira.granulata,10/24/2005,Diatoms,218.8,3,1,Cylinder,2076.278585,1546.606063,218.8,,,,,,,
Aulacoseira.granulata,9/24/2012,Diatoms,425,3,1,Cylinder,4019.6678,3004.147975,425,,,,,,,
Aulacoseira.granulata,8/7/2006,Diatoms,224,5,1,Cylinder,3557.85368,4398.229715,224,,,,,,,
Aulacoseira.granulata,1/16/2012,Diatoms,82.5,8,1,Cylinder,2173.982116,4146.902303,82.5,,,,,,,
Aulacoseira.granulata,5/25/2010,Diatoms,165.6,3,1,Cylinder,1574.880397,1170.557423,165.6,,,,,,,
Aulacoseira.granulata,8/15/2016,Diatoms,558.5,9.9,1,Cylinder,17524.29077,42991.58413,558.5,,,,,,,
Aulacoseira.granulata,10/17/2011,Diatoms,492.6,5,1,Cylinder,7777.012614,9672.178382,492.6,,,,,,,
Aulacoseira.granulata,12/2/2013,Diatoms,77.5,7.5,1,Cylinder,1914.408023,3423.845119,77.5,,,,,,,
Aulacoseira.granulata,7/1/2013,Diatoms,708.8,11,1,Cylinder,24684.43596,67359.5164,708.8,,,,,,,
Aulacoseira.granulata,10/17/2011,Diatoms,285,3,1,Cylinder,2700.198886,2014.546289,285,,,,,,,
Aulacoseira.granulata,9/15/2008,Diatoms,286,3,1,Cylinder,2709.623664,2021.614873,286,,,,,,,
Aulacoseira.granulata,9/12/2005,Diatoms,162,8,1,Cylinder,4172.035044,8143.008158,162,,,,,,,
Aulacoseira.granulata,10/12/2009,Diatoms,426.7,10,1,Cylinder,13562.25549,33512.93963,426.7,,,,,,,
Aulacoseira.granulata,5/6/2013,Diatoms,180,8,1,Cylinder,4624.424386,9047.786842,180,,,,,,,
Aulacoseira.granulata,8/6/2007,Diatoms,521.1,5,1,Cylinder,8224.689567,10231.77457,521.1,,,,,,,
Aulacoseira.granulata,3/17/2014,Diatoms,100,5,1,Cylinder,1610.066235,1963.495408,100,,,,,,,
Aulacoseira.granulata,3/30/2015,Diatoms,290,6,1,Cylinder,5522.919885,8199.556826,290,,,,,,,
Aulacoseira.granulata,7/21/2008,Diatoms,531.1,8,1,Cylinder,13448.52983,26695.99773,531.1,,,,,,,
Aulacoseira.granulata,9/29/2008,Diatoms,397.3,3,1,Cylinder,3758.601451,2808.348213,397.3,,,,,,,
Aulacoseira.granulata,11/18/2013,Diatoms,275,5,1,Cylinder,4358.959807,5399.612373,275,,,,,,,
Aulacoseira.granulata,8/19/2013,Diatoms,10,10,1,Cylinder,471.238898,785.3981634,10,,,,,,,
Aulacoseira.granulata,8/19/2013,Diatoms,8.3,8.3,1,Cylinder,324.6364769,449.0804597,8.3,,,,,,,
Aulacoseira.granulata,8/18/2014,Diatoms,573.5,5.6,1,Cylinder,10138.79914,14125.35455,573.5,,,,,,,
Aulacoseira.granulata,10/12/2009,Diatoms,656.7,8,1,Cylinder,16605.20213,33009.34233,656.7,,,,,,,
Aulacoseira.granulata,9/19/2011,Diatoms,446.7,3,1,Cylinder,4224.185482,3157.536236,446.7,,,,,,,
Aulacoseira.granulata,9/29/2008,Diatoms,388.7,8,1,Cylinder,9869.627481,19538.19303,388.7,,,,,,,
Aulacoseira.granulata,4/10/2006,Diatoms,140,5,1,Cylinder,2238.384766,2748.893572,140,,,,,,,
Aulacoseira.granulata,7/19/2004,Diatoms,228.6,8,1,Cylinder,5845.87561,11490.68929,228.6,,,,,,,
Aulacoseira.granulata,7/15/2013,Diatoms,222.5,3.5,1,Cylinder,2465.757534,2140.700869,222.5,,,,,,,
Aulacoseira.granulata,5/25/2010,Diatoms,294.1,5,1,Cylinder,4658.981905,5774.639996,294.1,,,,,,,
Aulacoseira.granulata,10/26/2009,Diatoms,406.6,5,1,Cylinder,6426.127773,7983.572331,406.6,,,,,,,
Aulacoseira.granulata,9/15/2008,Diatoms,353.5,5,1,Cylinder,5592.034923,6940.956269,353.5,,,,,,,
Aulacoseira.granulata,10/24/2005,Diatoms,317.1,5,1,Cylinder,5020.26506,6226.24394,317.1,,,,,,,
Aulacoseira.granulata,10/7/2013,Diatoms,62.5,5,1,Cylinder,1021.017612,1227.18463,62.5,,,,,,,
Aulacoseira.granulata,9/12/2011,Diatoms,277.5,3,1,Cylinder,2629.513051,1961.531913,277.5,,,,,,,
Chlamydomonas.spp.,11/9/2015,Chlorophytes,6.5,4.8,1,Ellipsoid,89.97624672,78.41415263,6.5,,,,,,,
Chlamydomonas.spp.,6/13/2016,Chlorophytes,5.3,3.6,1,Ellipsoid,54.00982574,35.9649527,5.3,,,,,,,
Chlamydomonas.spp.,8/10/2015,Chlorophytes,9,5.2,1,Ellipsoid,128.470969,127.422998,9,,,,,,,
Chlamydomonas.spp.,2/27/2006,Chlorophytes,6.6,4.8,1,Ellipsoid,91.03705148,79.62052421,6.6,,,,,,,
Chlamydomonas.spp.,3/29/2010,Chlorophytes,7.3,5.5,1,Ellipsoid,116.3396487,115.6236996,7.3,,,,,,,
Chlamydomonas.spp.,3/1/2004,Chlorophytes,7.4,5.4,1,Ellipsoid,114.920157,112.9842382,7.4,,,,,,,
Chlamydomonas.spp.,3/30/2009,Chlorophytes,15,12.4,1,Ellipsoid,551.8392042,1207.628216,15,,,,,,,
Chlamydomonas.spp.,10/28/2013,Chlorophytes,5.3,4,1,Ellipsoid,61.45499889,44.40117617,5.3,,,,,,,
Chlamydomonas.spp.,3/21/2005,Chlorophytes,9.6,7.7,1,Ellipsoid,217.5688768,298.0240455,9.6,,,,,,,
Chlamydomonas.spp.,3/31/2014,Chlorophytes,9.4,6.9,1,Ellipsoid,186.7846517,234.3282544,9.4,,,,,,,
Chlamydomonas.spp.,10/13/2004,Chlorophytes,6,4,1,Ellipsoid,67.67287265,50.26548246,6,,,,,,,
Chlamydomonas.spp.,2/28/2011,Chlorophytes,6,4,1,Ellipsoid,67.67287265,50.26548246,6,,,,,,,
Chlamydomonas.spp.,6/22/2015,Chlorophytes,4.3,3.3,1,Ellipsoid,41.30205226,24.51855986,4.3,,,,,,,
Chlamydomonas.spp.,3/16/2009,Chlorophytes,6.4,5.1,1,Ellipsoid,95.9077171,87.16034658,6.4,,,,,,,
Chlamydomonas.spp.,2/17/2014,Chlorophytes,12.6,6.3,1,Ellipsoid,213.1197745,261.8486061,12.6,,,,,,,
Chlamydomonas.spp.,6/29/2015,Chlorophytes,4.3,3.7,1,Ellipsoid,47.72697473,30.82268912,4.3,,,,,,,
Chlamydomonas.spp.,3/12/2007,Chlorophytes,8.3,6,1,Ellipsoid,142.9094293,156.4513141,8.3,,,,,,,
Chlamydomonas.spp.,12/7/2015,Chlorophytes,9,7.4,1,Ellipsoid,197.3085745,258.0504206,9,,,,,,,
Chlamydomonas.spp.,2/1/2010,Chlorophytes,6,4.6,1,Ellipsoid,80.31384629,66.47610055,6,,,,,,,
Chlamydomonas.spp.,4/18/2016,Chlorophytes,6.2,4.2,1,Ellipsoid,73.66977183,57.26495089,6.2,,,,,,,
Chlamydomonas.spp.,3/16/2015,Chlorophytes,4,3,1,Ellipsoid,34.73353904,18.84955592,4,,,,,,,
Chlamydomonas.spp.,1/18/2010,Chlorophytes,5.3,4,1,Ellipsoid,61.45499889,44.40117617,5.3,,,,,,,
Chlamydomonas.spp.,2/12/2007,Chlorophytes,6.6,4.8,1,Ellipsoid,91.03705148,79.62052421,6.6,,,,,,,
Chlamydomonas.spp.,3/31/2014,Chlorophytes,6.1,4.8,1,Ellipsoid,85.7579474,73.58866632,6.1,,,,,,,
Chlamydomonas.spp.,3/30/2009,Chlorophytes,5.4,4.2,1,Ellipsoid,66.23281301,49.87592497,5.4,,,,,,,
Chlamydomonas.spp.,3/31/2014,Chlorophytes,15.3,12.3,1,Ellipsoid,554.229614,1211.993459,15.3,,,,,,,
Chlamydomonas.spp.,6/27/2016,Chlorophytes,9.8,7.6,1,Ellipsoid,217.3468409,296.3820397,9.8,,,,,,,
Chlamydomonas.spp.,4/22/2014,Chlorophytes,5.8,4.8,1,Ellipsoid,82.62259305,69.96955158,5.8,,,,,,,
Chlamydomonas.spp.,4/11/2016,Chlorophytes,6.2,5.1,1,Ellipsoid,93.68805162,84.43658575,6.2,,,,,,,
Chlamydomonas.spp.,4/20/2015,Chlorophytes,6,5,1,Ellipsoid,89.19979066,78.53981634,6,,,,,,,
Chlamydomonas.spp.,2/18/2008,Chlorophytes,11.5,10.2,1,Ellipsoid,354.9529346,626.4649911,11.5,,,,,,,
Chlamydomonas.spp.,2/18/2008,Chlorophytes,6,4,1,Ellipsoid,67.67287265,50.26548246,6,,,,,,,
Chlamydomonas.spp.,1/31/2011,Chlorophytes,5,4,1,Ellipsoid,58.82638049,41.88790205,5,,,,,,,
Chlamydomonas.spp.,3/3/2014,Chlorophytes,8.9,7.1,1,Ellipsoid,185.7269649,234.9120671,8.9,,,,,,,
Chlamydomonas.spp.,2/15/2016,Chlorophytes,5.7,4,1,Ellipsoid,64.99474787,47.75220833,5.7,,,,,,,
Chlamydomonas.spp.,7/25/2016,Chlorophytes,7.2,2.7,1,Ellipsoid,50.53121311,27.48265253,7.2,,,,,,,
Chlamydomonas.spp.,3/14/2005,Chlorophytes,10.6,8,1,Ellipsoid,245.8199956,355.2094094,10.6,,,,,,,
Chlamydomonas.spp.,2/29/2016,Chlorophytes,8.8,6.7,1,Ellipsoid,171.277928,206.8382715,8.8,,,,,,,
Chlamydomonas.spp.,8/31/2015,Chlorophytes,9.5,7,1,Ellipsoid,191.6777148,243.73523,9.5,,,,,,,
Chlamydomonas.spp.,8/3/2015,Chlorophytes,5.6,4.3,1,Ellipsoid,70.09766139,54.21551162,5.6,,,,,,,
Chlamydomonas.spp.,4/27/2015,Chlorophytes,5.9,4.6,1,Ellipsoid,79.30544245,65.36816554,5.9,,,,,,,
Chlamydomonas.spp.,2/16/2009,Chlorophytes,4.3,3.3,1,Ellipsoid,41.30205226,24.51855986,4.3,,,,,,,
Chlamydomonas.spp.,9/12/2016,Chlorophytes,8.6,7,1,Ellipsoid,177.8696192,220.644524,8.6,,,,,,,
Chlamydomonas.spp.,3/4/2013,Chlorophytes,5.2,4.2,1,Ellipsoid,64.39856444,48.02866849,5.2,,,,,,,
Chlamydomonas.spp.,3/2/2009,Chlorophytes,11.5,9.1,1,Ellipsoid,306.9456156,498.630968,11.5,,,,,,,
Chlamydomonas.spp.,9/19/2016,Chlorophytes,9.4,8.2,1,Ellipsoid,232.1278906,330.9437477,9.4,,,,,,,
Chlamydomonas.spp.,2/28/2005,Chlorophytes,9.8,7.6,1,Ellipsoid,217.3468409,296.3820397,9.8,,,,,,,
Chlamydomonas.spp.,6/20/2016,Chlorophytes,4.6,3.6,1,Ellipsoid,48.43568092,31.21486461,4.6,,,,,,,
Chlamydomonas.spp.,6/2/2009,Chlorophytes,10.3,9.7,1,Ellipsoid,307.8546582,507.4337106,10.3,,,,,,,
Chlamydomonas.spp.,4/11/2016,Chlorophytes,8.6,6.9,1,Ellipsoid,174.669226,214.3854243,8.6,,,,,,,
Chlamydomonas.spp.,12/3/2012,Chlorophytes,5.7,4.7,1,Ellipsoid,79.42821938,65.92789263,5.7,,,,,,,
Chlamydomonas.spp.,2/15/2010,Chlorophytes,9.4,7.7,1,Ellipsoid,214.2182703,291.8152112,9.4,,,,,,,
Chlamydomonas.spp.,3/23/2015,Chlorophytes,6.2,5,1,Ellipsoid,91.37148512,81.15781022,6.2,,,,,,,
Chlamydomonas.spp.,3/21/2005,Chlorophytes,6.6,5,1,Ellipsoid,95.74847517,86.39379797,6.6,,,,,,,
Chlamydomonas.spp.,9/13/2004,Chlorophytes,6,4,1,Ellipsoid,67.67287265,50.26548246,6,,,,,,,
Chlamydomonas.spp.,5/19/2014,Chlorophytes,6.4,5.3,1,Ellipsoid,100.6842659,94.13049348,6.4,,,,,,,
Chlamydomonas.spp.,9/21/2015,Chlorophytes,7.7,5.9,1,Ellipsoid,132.179419,140.343845,7.7,,,,,,,
Chlamydomonas.spp.,10/12/2015,Chlorophytes,6.7,5.9,1,Ellipsoid,119.3688007,122.1173716,6.7,,,,,,,
Chlamydomonas.spp.,3/28/2011,Chlorophytes,6,4.6,1,Ellipsoid,80.31384629,66.47610055,6,,,,,,,
Chlamydomonas.spp.,6/14/2010,Chlorophytes,5.8,4.3,1,Ellipsoid,71.99003144,56.15177989,5.8,,,,,,,
Chlamydomonas.spp.,3/30/2009,Chlorophytes,10.4,8,1,Ellipsoid,242.3045904,348.507345,10.4,,,,,,,
Chlamydomonas.spp.,9/19/2016,Chlorophytes,6.2,5.4,1,Ellipsoid,100.7802236,94.66246984,6.2,,,,,,,
Chlamydomonas.spp.,6/27/2016,Chlorophytes,5.3,4,1,Ellipsoid,61.45499889,44.40117617,5.3,,,,,,,
Chlamydomonas.spp.,11/9/2015,Chlorophytes,9,7.4,1,Ellipsoid,197.3085745,258.0504206,9,,,,,,,
Chlamydomonas.spp.,10/5/2015,Chlorophytes,10.5,10.2,1,Ellipsoid,333.2786868,571.9897744,10.5,,,,,,,
Chlamydomonas.spp.,1/20/2014,Chlorophytes,5,4,1,Ellipsoid,58.82638049,41.88790205,5,,,,,,,
Chlamydomonas.spp.,3/30/2015,Chlorophytes,6.3,5,1,Ellipsoid,92.46165679,82.46680716,6.3,,,,,,,
Chlamydomonas.spp.,7/4/2016,Chlorophytes,6,4.3,1,Ellipsoid,73.89215028,58.08804816,6,,,,,,,
Chlamydomonas.spp.,6/8/2015,Chlorophytes,4.7,3.7,1,Ellipsoid,50.93915186,33.68991602,4.7,,,,,,,
Chlamydomonas.spp.,4/3/2006,Chlorophytes,7.7,5.9,1,Ellipsoid,132.179419,140.343845,7.7,,,,,,,
Chlamydomonas.spp.,11/4/2013,Chlorophytes,5.4,4.3,1,Ellipsoid,68.21571122,52.27924335,5.4,,,,,,,
Chlamydomonas.spp.,8/15/2016,Chlorophytes,6.3,5,1,Ellipsoid,92.46165679,82.46680716,6.3,,,,,,,
Chlamydomonas.spp.,2/4/2013,Chlorophytes,6.5,5.4,1,Ellipsoid,104.2765976,99.24291193,6.5,,,,,,,
Chlamydomonas.spp.,9/28/2015,Chlorophytes,8,4.8,1,Ellipsoid,106.1075596,96.50972632,8,,,,,,,
Chlamydomonas.spp.,7/18/2016,Chlorophytes,9.4,7.6,1,Ellipsoid,210.7075823,284.2848136,9.4,,,,,,,
Chlamydomonas.spp.,10/17/2016,Chlorophytes,11.8,11.4,1,Ellipsoid,417.8646748,802.9533831,11.8,,,,,,,
Chlamydomonas.spp.,2/29/2016,Chlorophytes,6,4.4,1,Ellipsoid,76.00996083,60.82123377,6,,,,,,,
Chlamydomonas.spp.,10/19/2015,Chlorophytes,8,6,1,Ellipsoid,138.9341562,150.7964474,8,,,,,,,
Chlamydomonas.spp.,7/4/2016,Chlorophytes,16.3,12.9,1,Ellipsoid,616.7575407,1420.252778,16.3,,,,,,,
Chlamydomonas.spp.,12/20/2010,Chlorophytes,6,4,1,Ellipsoid,67.67287265,50.26548246,6,,,,,,,
Chlamydomonas.spp.,3/1/2010,Chlorophytes,5.5,4.3,1,Ellipsoid,69.15533946,53.24737748,5.5,,,,,,,
Chlamydomonas.spp.,2/15/2010,Chlorophytes,5.4,4,1,Ellipsoid,62.33637059,45.23893421,5.4,,,,,,,
Chlamydomonas.spp.,8/15/2016,Chlorophytes,9.3,8.4,1,Ellipsoid,237.6642743,343.5897053,9.3,,,,,,,
Chlamydomonas.spp.,5/25/2009,Chlorophytes,6,4.8,1,Ellipsoid,84.70998791,72.38229474,6,,,,,,,
Chlamydomonas.spp.,10/26/2015,Chlorophytes,5.4,3.5,1,Ellipsoid,52.98994665,34.63605901,5.4,,,,,,,
Chlamydomonas.spp.,9/12/2016,Chlorophytes,6.5,4.5,1,Ellipsoid,83.13543967,68.91868884,6.5,,,,,,,
Chlamydomonas.spp.,9/14/2015,Chlorophytes,6.8,4.3,1,Ellipsoid,81.58656794,65.83312125,6.8,,,,,,,
Chlamydomonas.spp.,2/14/2011,Chlorophytes,6,4,1,Ellipsoid,67.67287265,50.26548246,6,,,,,,,
Chlamydomonas.spp.,1/4/2010,Chlorophytes,5.9,4.6,1,Ellipsoid,79.30544245,65.36816554,5.9,,,,,,,
Chlamydomonas.spp.,8/31/2015,Chlorophytes,6.1,4.6,1,Ellipsoid,81.32484646,67.58403556,6.1,,,,,,,
Chlamydomonas.spp.,9/28/2015,Chlorophytes,6.8,5,1,Ellipsoid,97.952508,89.01179185,6.8,,,,,,,
Chlamydomonas.spp.,10/19/2015,Chlorophytes,7,5,1,Ellipsoid,100.1661361,91.62978573,7,,,,,,,
Chlamydomonas.spp.,8/22/2016,Chlorophytes,5.4,4.6,1,Ellipsoid,74.30541943,59.82849049,5.4,,,,,,,
Chlamydomonas.spp.,7/18/2016,Chlorophytes,6.8,4.7,1,Ellipsoid,90.80584044,78.65081928,6.8,,,,,,,
Chlamydomonas.spp.,12/21/2015,Chlorophytes,6.8,5.9,1,Ellipsoid,120.6361429,123.940019,6.8,,,,,,,
Chlamydomonas.spp.,9/7/2015,Chlorophytes,7,5,1,Ellipsoid,100.1661361,91.62978573,7,,,,,,,
Chlamydomonas.spp.,3/12/2012,Chlorophytes,8.7,6.7,1,Ellipsoid,169.8069758,204.4878366,8.7,,,,,,,
Chlamydomonas.spp.,1/31/2005,Chlorophytes,6.8,4.4,1,Ellipsoid,83.85878459,68.93073161,6.8,,,,,,,
Chlamydomonas.spp.,6/6/2016,Chlorophytes,6.1,4.6,1,Ellipsoid,81.32484646,67.58403556,6.1,,,,,,,
Chlamydomonas.spp.,6/15/2015,Chlorophytes,4.3,3.3,1,Ellipsoid,41.30205226,24.51855986,4.3,,,,,,,
Chlamydomonas.spp.,5/23/2016,Chlorophytes,5.9,4.6,1,Ellipsoid,79.30544245,65.36816554,5.9,,,,,,,
Chlamydomonas.spp.,10/31/2016,Chlorophytes,8,6.8,1,Ellipsoid,162.6315213,193.6896591,8,,,,,,,
Chlamydomonas.spp.,8/24/2015,Chlorophytes,6.2,4.7,1,Ellipsoid,84.56201252,71.71104111,6.2,,,,,,,
Chlamydomonas.spp.,3/14/2016,Chlorophytes,6.7,4.9,1,Ellipsoid,94.4633971,84.22976423,6.7,,,,,,,
Chlamydomonas.spp.,2/1/2016,Chlorophytes,6.3,4.9,1,Ellipsoid,90.15021771,79.20112159,6.3,,,,,,,
Chlamydomonas.spp.,5/2/2016,Chlorophytes,4.7,4,1,Ellipsoid,56.22310027,39.37462792,4.7,,,,,,,
