,Taxa.name,Class,Order,Motile,Heterotrophic,Mixotrophic,Autotrophic,Small.Large,Filament,Colonial,Geometrical.shape.of.the.cell,Gelatinous,Diatom,Cyanobacteria,Centric,aerotopes,size,genus,species
883,Kirchneriella contorta,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Kirchneriella,contorta
884,Kirchneriella dianae,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Kirchneriella,dianae
885,Kirchneriella dichotomococcoides,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Kirchneriella,dichotomococcoides
886,Kirchneriella incurvata,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,doco,0,0,0,0,0,large,Kirchneriella,incurvata
887,Kirchneriella irregularis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Kirchneriella,irregularis
888,Kirchneriella lunaris,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,1,0,0,0,0,large,Kirchneriella,lunaris
889,Kirchneriella mayori,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Kirchneriella,mayori
890,Kirchneriella microscopica,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Kirchneriella,microscopica
891,Kirchneriella obesa,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,1,0,0,0,0,large,Kirchneriella,obesa
892,Kirchneriella subcapitata,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Kirchneriella,subcapitata
893,Korshikoviella gracilipes,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Korshikoviella,gracilipes
894,Korshikoviella limnetica,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Korshikoviella,limnetica
895,Korshikoviella michailovskoensis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Korshikoviella,michailovskoensis
896,Korshikoviella sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Korshikoviella,
897,Lagerheimia balatonica,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Lagerheimia,balatonica
898,Lagerheimia chodatii colonie,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Lagerheimia,chodatii
899,Lagerheimia chodatii,Chlorophyceae,Chlorococcales,0,NA,NA,NA,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Lagerheimia,chodatii
900,Lagerheimia ciliata,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Lagerheimia,ciliata
901,Lagerheimia citriformis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Lagerheimia,citriformis
902,Lagerheimia genevensis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Lagerheimia,genevensis
903,Lagerheimia longiseta,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Lagerheimia,longiseta
904,Lagerheimia marsonii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Lagerheimia,marsonii
905,Lagerheimia quadriseta,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Lagerheimia,quadriseta
906,Lagerheimia sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Lagerheimia,
907,Lagerheimia subsalsa,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Lagerheimia,subsalsa
908,Lagerheimia wratislaviensis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Lagerheimia,wratislaviensis
909,Lobocystis sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Lobocystis,
910,Micractinium pusillum cellule isolee,Chlorophyceae,Chlorococcales,0,NA,NA,NA,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Micractinium,pusillum
911,Micractinium pusillum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Micractinium,pusillum
912,Micractinium pusillum colonie 4 cellules,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Micractinium,pusillum
913,Micractinium crassisetum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Micractinium,crassisetum
914,micro chlorophycées,Chlorophyceae,,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,micro,chlorophycees
915,Microspora abbreviata,Chlorophyceae,Microsporales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Microspora,abbreviata
916,Monoraphidium arcuatum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,arcuatum
917,Monoraphidium circinale,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Monoraphidium,circinale
918,Monoraphidium contortum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Monoraphidium,contortum
919,Monoraphidium convolutum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,convolutum
920,Monoraphidium dybowskii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,doco,0,0,0,0,0,small,Monoraphidium,dybowskii
921,Monoraphidium fontinale,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Monoraphidium,fontinale
922,Monoraphidium griffithii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,griffithii
923,Monoraphidium indicum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,indicum
924,Monoraphidium irregulare,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Monoraphidium,irregulare
925,Monoraphidium komarkovae,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,komarkovae
926,Monoraphidium minutum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Monoraphidium,minutum
927,Monoraphidium mirabile,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,mirabile
928,Monoraphidium nanum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,doco,0,0,0,0,0,small,Monoraphidium,nanum
929,Monoraphidium pusillum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,doco,0,0,0,0,0,small,Monoraphidium,pusillum
930,Monoraphidium skujae,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Monoraphidium,skujae
931,Monoraphidium sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Monoraphidium,
932,Monoraphidium tortile,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Monoraphidium,tortile
933,Nephrochlamys allanthoidea,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Nephrochlamys,allanthoidea
934,Nephrochlamys danica,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,ell,0,0,0,0,0,small,Nephrochlamys,danica
935,Nephrochlamys subsolitaria,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Nephrochlamys,subsolitaria
936,Nephrocytium agardhianum erreur,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Nephrocytium,agardhianum
937,Nephrocytium agardhianum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Nephrocytium,agardhianum
938,Nephrocytium agardhianum (petite forme) erreur,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Nephrocytium,agardhianum
939,Nephrocytium limneticum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Nephrocytium,limneticum
940,Nephrocytium sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Nephrocytium,
941,Oedogonium grosse cellule Bourget03,Chlorophyceae,Oedogoniales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Oedogonium,grosse
942,Oedogonium sp.,Chlorophyceae,Oedogoniales,0,0,0,1,Microphytoplancton,1,1,tub,1,0,0,1,0,large,Oedogonium,
943,Oocystis borgei,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Oocystis,borgei
944,Oocystis cf. bispora,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Oocystis,cf.
945,Oocystis parva,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Oocystis,parva
946,Oocystis lacustris,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Oocystis,lacustris
947,Oocystis marsonii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Oocystis,marsonii
948,Oocystis naegelii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Oocystis,naegelii
949,Oocystis polymorpha,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Oocystis,polymorpha
950,Oocystis rhomboidea,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Oocystis,rhomboidea
951,Oocystis solitaria,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Oocystis,solitaria
952,Oocystis sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Oocystis,
953,Pandorina morum,Chlorophyceae,Volvocales,1,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pandorina,morum
954,Pandorina morum var. major,Chlorophyceae,Volvocales,1,0,0,1,Microphytoplancton,0,1,con,1,0,0,0,0,large,Pandorina,morum
955,Pandorina sp.,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Pandorina,
956,Papenfussiomonas cordata,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Papenfussiomonas,cordata
957,Gloeotila spiralis,Chlorophyceae,Volvocales,0,0,0,1,Nanophytoplancton,1,1,tub,0,0,0,1,0,small,Gloeotila,spiralis
958,Paradoxia multiseta,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Paradoxia,multiseta
959,Paradoxia pelletieri,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Paradoxia,pelletieri
960,Paulschulzia pseudovolvox,Chlorophyceae,Tetrasporales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Paulschulzia,pseudovolvox
961,Pediastrum biradiatum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,biradiatum
962,Pediastrum boryanum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,boryanum
963,Pediastrum boryanum var. longicorne,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,boryanum
964,Pediastrum duplex,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,duplex
965,Pediastrum duplex var. gracillimum,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,duplex
966,Pediastrum simplex,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,simplex
967,Pediastrum simplex var. sturmii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,1,0,0,0,0,large,Pediastrum,simplex
968,Pediastrum tetras,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,ell,0,0,0,0,0,large,Pediastrum,tetras
969,Phacotus lendneri,Chlorophyceae,Volvocales,0,0,0,1,Nanophytoplancton,0,0,ell,0,0,0,0,0,small,Phacotus,lendneri
970,Phacotus lenticularis,Chlorophyceae,Volvocales,0,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Phacotus,lenticularis
971,Planktonema lauterbornii,Ulvophyceae,Ulotrichales,0,0,0,1,Microphytoplancton,1,1,tub,0,0,0,1,0,large,Planktonema,lauterbornii
972,Planktosphaeria gelatinosa,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,ell,0,0,0,0,0,large,Planktosphaeria,gelatinosa
973,Polyedriopsis bitridens,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,box,0,0,0,0,0,small,Polyedriopsis,bitridens
974,Pseudochlorella pyrenoidosa,Trebouxiophyceae,Prasiolales,0,NA,NA,NA,Nanophytoplancton,0,0,sphe,0,0,0,0,0,small,Pseudochlorella,pyrenoidosa
975,Pseudosphaerocystis lundii,Chlorophyceae,Tetrasporales,0,0,0,1,Microphytoplancton,0,1,sphe,1,0,0,0,0,large,Pseudosphaerocystis,lundii
976,Pteromonas aculeata,Chlorophyceae,Volvocales,1,0,0,1,Microphytoplancton,0,0,trel,0,0,0,0,0,large,Pteromonas,aculeata
977,Pteromonas angulosa,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Pteromonas,angulosa
978,Pteromonas cordiformis,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Pteromonas,cordiformis
979,Pteromonas pseudoangulosa,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Pteromonas,pseudoangulosa
980,Pyramimonas inconstans,Prasinophyceae,Pyramimonadales,0,NA,NA,NA,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Pyramimonas,inconstans
981,Pyramimonas micron,Prasinophyceae,Pyramimonadales,1,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Pyramimonas,micron
982,Quadrichloris carterioides,Chlorophyceae,Volvocales,1,0,0,1,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Quadrichloris,carterioides
983,Quadricoccus ellipticus erreur,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,,0,0,0,0,0,large,Quadricoccus,ellipticus
984,Quadricoccus ellipticus,Chlorophyceae,Chlorococcales,0,NA,NA,NA,Nanophytoplancton,0,0,trel,0,0,0,0,0,small,Quadricoccus,ellipticus
985,Quadrigula cf. closterioides,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Quadrigula,cf.
986,Quadrigula lacustris,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Quadrigula,lacustris
987,Quadrigula quaternata,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Quadrigula,quaternata
988,Rayssiella hemisphaerica,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Rayssiella,hemisphaerica
989,Radiococcus planktonicus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,sphe,0,0,0,0,0,large,Radiococcus,planktonicus
990,Scenedesmus aculeolatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,aculeolatus
991,Scenedesmus acuminatus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,acuminatus
992,Scenedesmus acunae,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,acunae
993,Scenedesmus acutiformis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,acutiformis
994,Scenedesmus acutus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,acutus
995,Scenedesmus acutus une cellule,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,acutus
996,Scenedesmus acutus var. acutus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,acutus
997,Scenedesmus acutus var. alternans,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,acutus
998,Scenedesmus apiculatus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,apiculatus
999,Scenedesmus arcuatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,arcuatus
1000,Scenedesmus armatus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,armatus
1001,Scenedesmus bernardii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,bernardii
1002,Scenedesmus bicaudatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,bicaudatus
1003,Scenedesmus bicaudatus var. brevicaudatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,bicaudatus
1004,Scenedesmus bicaudatus var. fenestratus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,bicaudatus
1005,Scenedesmus fusiformis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,fusiformis
1006,Scenedesmus gutwinskii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,gutwinskii
1007,Scenedesmus oahuensis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,oahuensis
1008,Scenedesmus opoliensis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,opoliensis
1009,Scenedesmus pannonicus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,pannonicus
1010,Scenedesmus parisiensis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,parisiensis
1011,Scenedesmus praetervisus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,praetervisus
1012,Scenedesmus semipulcher,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,semipulcher
1013,Scenedesmus serratus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,serratus
1014,Scenedesmus tibiscensis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,tibiscensis
1015,Scenedesmus denticulatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,denticulatus
1016,Scenedesmus denticulatus var. fenestratus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,denticulatus
1017,Scenedesmus dimorphus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,dimorphus
1018,Scenedesmus disciformis erreur,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,disciformis
1019,Scenedesmus disciformis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,disciformis
1020,Scenedesmus disciformis f. disciformis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,disciformis
1021,Scenedesmus dispar,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,dispar
1022,Scenedesmus ecornis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,ecornis
1023,Scenedesmus ecornis var. polymorphus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,ecornis
1024,Scenedesmus ecornis cellule isolée,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,ecornis
1025,Scenedesmus grahneisii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,grahneisii
1026,Scenedesmus granulatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,granulatus
1027,Scenedesmus insignis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,insignis
1028,Scenedesmus intermedius var. acaudatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,intermedius
1029,Scenedesmus intermedius var. intermedius,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,intermedius
1030,Scenedesmus intermedius var. bicaudatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,intermedius
1031,Scenedesmus intermedius var. intermedius,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,intermedius
1032,Scenedesmus lefevrii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,lefevrii
1033,Scenedesmus lefevrii var. manguinii,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,lefevrii
1034,Scenedesmus linearis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,linearis
1035,Scenedesmus lunatus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,lunatus
1036,Scenedesmus magnus erreur,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,magnus
1037,Scenedesmus magnus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,magnus
1038,Scenedesmus obliquus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,obliquus
1039,Scenedesmus obtusus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,obtusus
1040,Scenedesmus obtusus f. alternans,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,obtusus
1041,Scenedesmus opoliensis,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,opoliensis
1042,Scenedesmus opoliensis var. carinatus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,opoliensis
1043,Scenedesmus ovalternus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,ovalternus
1044,Scenedesmus pecsensis,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,pecsensis
1045,Scenedesmus protuberans,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,protuberans
1046,Scenedesmus pulloideus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,pulloideus
1047,Scenedesmus quadricauda,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,quadricauda
1048,Scenedesmus smithii,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,smithii
1049,Scenedesmus sp.,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,
1050,Scenedesmus spinosus,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,1,trel,0,0,0,0,0,large,Scenedesmus,spinosus
1051,Scenedesmus verrucosus,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,1,trel,0,0,0,0,0,small,Scenedesmus,verrucosus
1052,Schroederia antillarum,Chlorophyceae,Chlorococcales,0,0,0,1,Nanophytoplancton,0,0,doco,0,0,0,0,0,small,Schroederia,antillarum
1053,Schroederia indica,Chlorophyceae,Chlorococcales,0,0,0,1,Microphytoplancton,0,0,doco,0,0,0,0,0,large,Schroederia,indica
